right_eyebrow_1,right_eyebrow_2,right_eyebrow_3,left_eyebrow_1,left_eyebrow_2,left_eyebrow_3,right_eye_1,right_eye_2,right_eye_3,left_eye_1,left_eye_2,left_eye_3,right_cheek_1,right_cheek_2,right_cheek_3,left_cheek_1,left_cheek_2,left_cheek_3,mouth_1,mouth_2,mouth_3,nose_1,nose_2,nose_3,jaw_1,jaw_2,jaw_3,label
3484203,6837075,0,10586506,8151909,0,2827304,7565173,0,9799821,3155756,0,14141639,13679800,12823974,11111817,8151650,4207157,11827844,6829369,0,13680830,7033936,0,13021613,5718851,0,winter_dark
6901833,13413275,0,3152660,5190442,0,0,0,0,5519409,11111293,0,16375496,16175804,15254192,16243402,15649465,0,14789029,12811643,0,15452599,8805457,0,15715514,11764859,0,winter_dark
4667192,11112072,0,0,0,0,4203558,11507868,0,4468010,11641507,0,15524316,14733511,14007730,14402755,14594277,13801430,10641765,13540777,0,14930637,11174007,0,14469059,9331560,0,winter_dark
5785144,10914159,0,11375483,3483935,0,4534560,10716531,0,11044727,5190438,0,16046018,14598311,5917503,15454909,15059376,14400676,13408642,11367777,0,14531999,12754045,0,14005403,4930610,0,winter_dark
4798003,8612454,0,5455160,10718083,0,4206897,11114390,0,11772065,4864315,0,15585744,14532541,12757158,14927299,15717331,13349037,11297651,13671076,0,14533054,12294804,0,14270394,10124672,0,winter_dark
8944755,13022892,0,6180937,9469810,0,3551022,12697021,0,4142130,9864577,0,11572613,14137767,12822422,16443350,16243914,15716797,13539995,8672082,0,14334117,9662302,0,15586496,11177086,0,winter_dark
8217174,2367263,0,6509133,10325642,0,0,0,0,2499369,10392729,0,15983323,14473176,0,15060421,12885647,0,12748681,8143682,0,9462867,15917019,0,13347742,7031357,0,winter_dark
4273715,10192770,0,3945010,10259077,0,2958887,8551807,0,3484459,10786197,0,16243923,15717322,15125438,15125441,13743787,0,12552591,7291460,0,14599100,6441282,0,14599097,9663854,0,winter_dark
4863272,9730151,0,12033684,7167839,0,2758933,9403252,0,3154206,11970210,0,15453888,3155236,9862261,15058613,14729904,14334890,13735829,10117208,0,14794926,10254699,0,14136996,3614754,0,winter_dark
12164240,7821900,0,8282197,11374209,0,4137755,11307907,0,11571077,4401185,0,14003866,15715000,11503992,16176838,15781308,15319982,12814985,9589585,0,15255734,9266260,0,14530727,9135704,0,winter_dark
11377562,5191983,0,2495497,3613464,0,4334880,9728617,0,10255730,5123876,0,15255479,12162951,0,12887441,14530465,10848634,14332594,11434105,0,15255994,11768196,0,14070692,8940644,0,winter_dark
1381657,3682094,0,12562087,8217950,0,0,0,0,0,0,0,14996171,11837847,7297366,11243133,14601153,0,12750478,9393748,0,14798790,10055519,0,14469825,9006692,0,winter_dark
4798265,11440524,0,2497312,8741982,0,5059892,10651524,0,5126457,10322300,0,14664113,14400940,14071462,14664375,14400943,13874601,10247264,12617351,0,13149336,7292220,0,13743015,9595498,0,winter_dark
7297108,11442581,0,7362901,11639445,0,12758190,5194563,0,12101031,4537149,0,16048088,15783373,15124929,15915990,15388359,14466741,13932705,9719119,0,15586512,8738637,0,14994114,10582643,0,winter_dark
3743508,9859678,0,3874326,9923932,0,10317664,4529172,0,9923157,3937028,0,14264460,16109229,15383711,14725778,13212027,15977390,9654594,12548460,0,15252381,9921354,0,14133132,10118994,0,winter_dark
0,0,0,9336950,13021356,0,0,0,0,0,0,0,15257540,14467764,13348766,14796994,12953502,0,13866658,12281201,0,14598070,9593950,0,14533561,11766915,0,winter_dark
9399161,12754603,0,7755885,11374751,0,6110027,11504024,0,12557994,6043466,0,15192531,15455702,14863054,15390165,14991040,14919853,12354969,5449794,0,14859457,9197150,0,14727360,10705004,0,winter_dark
7292729,10187874,0,9858143,6832443,0,11111559,5457228,0,6705489,12033431,0,15517102,11893853,14132356,15912628,16176057,16242113,10374991,13995662,0,14658446,8800318,0,10316114,14726043,0,winter_dark
12690824,11110508,0,12755595,10649189,0,11372149,9269094,0,10715508,5981752,0,14991789,15649464,13938843,15188654,15781305,14595489,14264476,9132368,0,15518393,13081481,0,14926512,12094328,0,winter_dark
7164234,10386030,0,5917003,10583668,0,5127740,10123892,0,0,0,0,15586764,15851482,15190460,14133654,14333345,14728107,13405326,10509658,0,15455440,11567476,0,14795699,12687493,0,winter_dark
9467762,3944494,0,5195849,8746610,0,10584957,5323319,0,5851717,13549755,0,14533819,13084827,0,14663858,15125182,14268328,10708585,12880524,0,11503488,14334898,0,14006185,9136741,0,winter_dark
9340322,12298940,0,8025237,11115440,0,12430013,6053510,0,6250115,10260652,0,15588059,12626879,14402764,15653083,15850975,15192534,12226988,4869755,0,14862801,10059930,0,14534350,9733542,0,winter_dark
6966591,10979450,0,6896685,10779501,0,11507601,6576470,0,7626843,13087918,0,14132369,13275261,12023396,14528415,13738641,12358271,10772831,12947851,0,13012604,9592660,0,12686210,7949890,0,winter_dark
8547689,6771790,0,12229776,9333854,0,0,0,0,0,0,0,14925740,14202020,15452862,12886678,13613497,0,10049368,12816012,0,15452347,12096652,0,14399657,10846843,0,winter_dark
9206402,4930629,0,7824749,11048347,0,8745081,3417392,0,5653326,12693691,0,13609132,12491164,14467270,12821157,13808568,11440277,9596024,13152443,0,14070962,11043977,0,12755878,9202545,0,winter_dark
8743521,11770000,0,10454136,13283492,0,3876904,9731450,0,10059386,3415580,0,16178904,15585226,14729915,15453125,14400437,16245470,11168879,13934240,0,15058105,11768718,0,14861500,11110785,0,winter_dark
10586490,6113598,0,10258038,12692376,0,3287592,10194054,0,4207920,10720653,0,15190966,14927794,14533295,14533038,11901063,6637626,12288632,9062721,0,14335918,7623492,0,13611680,6243129,0,winter_dark
2232853,8672067,0,3810590,9529938,0,2101781,12360336,0,2036505,12164244,0,15645869,14987422,13869443,16040112,16436674,15315868,14971257,10231087,0,15977144,11886926,0,14986904,9193268,0,winter_dark
8745065,12626078,0,7561049,12362389,0,4142390,10391697,0,4011064,10980747,0,16176327,15319984,14069914,16308683,16043964,15319981,14853799,11561834,0,15255477,11041901,0,15188911,12029565,0,winter_dark
1312260,8084299,0,4071187,7754560,0,3284763,10455943,0,3481631,10521738,0,15192003,14532529,13676192,15323590,14203050,12689041,12480888,9320509,0,14533814,10516583,0,13611170,8476496,0,winter_dark
9865332,12627863,0,11641232,14404280,0,3682605,11182232,0,0,0,0,16443861,15850179,0,16047815,14666420,12167317,13605521,9922401,0,15456450,8283478,0,15324349,11177083,0,winter_dark
9333867,12952482,0,7163725,10978947,0,12954550,4140083,0,3680046,12362411,0,15054515,15581120,14199974,15383479,15978451,13673110,14274780,8741228,0,14265515,8541524,0,14597307,7887193,0,winter_dark
3875104,10125694,0,3612189,7492687,0,10259854,5126452,0,9469569,5388855,0,13547443,13218221,12362137,13021356,14206663,10849410,10311258,11966358,0,12955819,11374984,0,12691875,8938591,0,winter_dark
5652545,8940140,0,7559768,11966874,0,3218202,9202277,0,9333608,3546653,0,14199456,11435380,4203810,9530218,13213594,4072484,6303284,12089984,0,15121586,8672851,0,8346201,13477019,0,winter_dark
6970187,9469546,0,5522740,7759443,0,0,0,0,7167827,8877417,0,10982526,9008738,7101258,13615025,12166032,0,7227454,10450539,0,8612696,11771019,0,7758415,11377029,0,winter_dark
10452327,13413784,0,10059373,7032636,0,5650728,10980219,0,5190180,8216660,0,13480616,12296592,12954268,15256508,14663598,13872795,8934477,12355456,0,10189417,14072755,0,13873824,9595994,0,winter_dark
8151388,10190968,0,4930364,8020571,0,3944501,11181469,0,4076084,11049111,0,14205884,13151653,11440779,14667721,14271677,13481390,12617099,9588566,0,14074300,11637386,0,13679026,9465451,0,winter_dark
12360855,9334379,0,6768193,9926257,0,3941416,10322564,0,6968662,2693146,0,14200234,11833231,0,14989492,15714764,13739678,10972535,13408162,0,14133925,11438219,0,14003366,10911097,0,winter_dark
5915450,9729642,0,6704707,10583918,0,8808283,2890518,0,2626575,8743777,0,13868163,14791069,5585716,14197131,11830902,6572354,13346203,9591893,0,14327944,10052176,0,13671815,9922907,0,winter_dark
9071968,3283986,0,8348759,11047047,0,4272181,9009280,0,4667194,10784148,0,15520977,14401721,13348518,15389652,14468545,13218475,13142421,10179933,0,14468286,11112328,0,14204859,10057325,0,winter_dark
8680051,4470071,0,5391431,10521482,0,3875617,2297616,0,3875875,8940395,0,12095357,13412510,8017743,10979205,12756391,4664367,12294043,7819601,0,12624543,8541766,0,12229528,8873052,0,winter_dark
11108712,5649184,0,12162427,9662036,0,5125160,3150860,0,10321517,5519660,0,14201242,15451052,12754827,15913149,15649201,14924708,12748668,9262923,0,14398622,10185810,0,14135449,10318687,0,winter_dark
9268321,11900297,0,0,0,0,6439481,5518891,0,0,0,0,15388866,14729905,13544346,14400426,4404526,0,12946053,10310993,0,14137515,10976109,0,14466221,11305073,0,winter_dark
5189699,12096664,0,3218483,6307920,0,4798284,11181741,0,5323597,11378352,0,15779262,16309461,14265768,16309461,15912136,14267314,14385812,10369872,0,15979722,9331560,0,14925496,8936803,0,winter_dark
12623254,8284266,0,12953511,14665670,0,5128263,13551822,0,12693685,5982542,0,15654107,15389391,14861247,15257548,15521749,14598331,12873602,14201531,0,14862792,10385789,0,14862792,10318713,0,winter_dark
7954280,12165542,0,8808819,12427178,0,0,0,0,4139580,9270148,0,14002372,14597826,12028341,13874616,12360610,0,10313847,13475760,0,12887468,6176326,0,13412789,8017512,0,winter_dark
9798520,4339246,0,10980994,8217172,0,3417892,10060669,0,3154976,9139568,0,14794928,13873568,15652553,16444901,14336434,15455692,12616067,7748410,0,16116194,9333342,0,14270386,8411984,0,winter_dark
8282457,11505033,0,11439496,9203302,0,11177353,7823453,0,10059904,5981765,0,14530224,15649736,13280153,13871522,14990263,11898243,10972015,13210005,0,14269370,11570311,0,13807015,9859432,0,summer_light
6641240,9797503,0,11903397,13154750,0,5062207,12036524,0,12496305,5062720,0,15128536,15392482,14601419,13943491,12297640,8876407,13139841,9588557,0,14338763,8415336,0,14206405,8676709,0,summer_light
7297374,10784659,0,9271676,11904167,0,4601653,11772582,0,4207152,10719377,0,14271432,15258846,12626606,14468812,14995674,13482172,12211559,14007750,0,14602198,9793134,0,14008774,9068387,0,summer_light
9136217,11243137,0,10122086,12819856,0,6242877,10255481,0,6243389,10386808,0,14397348,12685444,15912904,14990515,15518916,14264737,11698558,14265513,0,14662316,11898498,0,14267046,10319723,0,summer_light
8216669,12163992,0,13346707,13675934,0,4861477,10189682,0,4991517,10714736,0,15320237,14858656,13408382,13343900,14265262,0,12350836,7482412,0,15387323,9656911,0,13937051,10185315,0,summer_light
9268318,11832955,0,11576730,9207668,0,9401702,4796965,0,10191476,5258805,0,14733769,13610393,10517349,14397592,12618869,13606531,12686990,9332829,0,14402229,10714988,0,14073262,11897462,0,summer_light
10784411,6508376,0,13745093,10980502,0,7492440,14010835,0,13548998,6506058,0,16246759,16049380,15917281,15390425,14534859,7168356,15179946,13525108,0,15523559,15059653,0,15587543,11040634,0,summer_light
0,0,0,7562333,9667194,0,4273460,9207167,0,4273716,10787751,0,12626337,13680573,11507074,14338769,14075594,13615040,12085637,9454679,0,13549757,11902099,0,13351606,9992048,0,summer_light
11767165,8938067,0,12819855,11438460,0,0,0,0,14594727,0,0,12358274,13738131,14921890,15381414,14329495,13474957,13079437,9000528,0,15250600,8937042,0,13541778,9334368,0,summer_light
9857101,7621684,0,11170132,8080434,0,4466974,7820099,0,4729885,8543820,0,14325883,12879978,11433560,13866110,12748141,11629657,11825242,8273449,0,14783606,11694673,0,12813671,8079925,0,summer_light
11904166,8943482,0,7429725,10455946,0,4731182,12036785,0,11181731,4599853,0,14733777,13548476,11772320,15657195,15261408,14865619,11752046,13931437,0,14405325,12560291,0,14075075,6177348,0,summer_light
9531784,11508414,0,12888232,10716294,0,0,0,0,3153991,3745612,0,13743802,14730431,12821938,13808829,13283806,12098271,12616855,9132663,0,14469061,9467273,0,13809605,11043477,0,summer_light
7627359,13350575,0,10519931,6311498,0,2824471,11574942,0,0,0,0,14335156,9662821,12557971,15061965,14335670,12359564,13740200,7686986,0,8806742,13216418,0,14073527,9663597,0,summer_light
3153947,8348243,0,7426371,9663075,0,3287847,5920336,0,0,0,0,12954792,12427419,11637130,10848894,12230552,7496285,11298149,8862263,0,13284778,9530980,0,12164245,6045755,0,summer_light
3814721,10785942,0,11048861,8877694,0,12231332,12561325,0,4669004,12626602,0,15127766,14075082,12232379,14798800,3747644,9534594,13805744,10251382,0,14141385,10455177,0,13810879,5260110,0,summer_light
10455436,3615018,0,14337995,11968677,0,9599872,8153453,0,9665406,6311502,0,16049899,15192532,0,15126741,15588580,14401990,14787502,11232622,0,16117233,12493219,0,15786727,12427172,0,summer_light
5131879,8353421,0,5657453,10261163,0,4866647,6577523,0,0,0,0,12826065,10984111,5129586,12169414,6183543,0,9397122,10915235,0,12695760,9733267,0,11708091,7431799,0,summer_light
10192514,2827042,0,12758699,7823969,0,3090978,8418678,0,10851222,5325638,0,16380656,15719899,14599359,14073274,14930127,12493471,14595249,10578024,0,16051176,12428445,0,15193810,10454401,0,summer_light
6902591,7428165,0,10517603,12886925,0,4402724,7427139,0,5191210,7887437,0,14204589,11635576,0,12886413,11964285,0,11367526,8865851,0,13216407,11174768,0,13414044,10318175,0,summer_light
8083787,10584179,0,13281695,10057323,0,5517609,13871006,0,4926240,13345174,0,15978179,14200740,11436663,9595229,15186859,12292482,4859683,13212054,0,15781833,6700858,0,13740702,7162691,0,summer_light
6374971,9531750,0,9924963,12098190,0,2300183,9208193,0,5319461,10913666,0,14992567,15519940,15850451,14532014,10718852,4074790,11233895,14596019,0,14861237,10120283,0,14531499,9988703,0,summer_light
7426116,10452597,0,13481395,10519422,0,4994875,8087145,0,6639443,11310487,0,15783636,14927296,13610405,15124161,15388880,14794937,14395569,12153721,0,15654111,12555661,0,14796227,11042424,0,summer_light
11310991,7166805,0,11310474,9007203,0,3548706,12365490,0,1574915,3153172,0,15058621,13611168,16181216,15915726,14860722,13412242,13474962,8934985,0,15455436,11174505,0,14928316,11702652,0,summer_light
10584695,6440765,0,11901069,13744304,0,4600883,10262172,0,0,0,0,16049375,15125697,0,14994365,11705230,0,13406604,10575190,0,15257797,10845549,0,15060159,11701116,0,summer_light
10257784,5914671,0,0,0,0,7166041,4732723,0,6902864,3022878,0,14403780,13679285,0,13877171,12229506,8349781,10777192,13283239,0,12955300,14207688,0,13350057,8742225,0,summer_light
10256752,4929579,0,13546403,10453104,0,3086097,14203561,0,3744282,11046272,0,16046534,14991274,13477777,15584700,13676442,6307892,13670291,9590096,0,15784139,11043184,0,14400423,6768445,0,summer_light
7426115,10780533,0,13612723,11177611,0,9992051,12296091,0,7165012,11703698,0,14664124,15388621,13478819,14993349,14926009,14334905,14263212,12285565,0,15324118,12820632,0,14269111,9858407,0,summer_light
7495251,9007719,0,6508613,8218461,0,0,0,0,0,0,0,11769222,11045241,11374464,11243390,11637892,11901321,10779508,7359041,0,11176570,9004118,0,11045499,7624780,0,summer_light
8675666,12227973,0,9727325,12951182,0,2695715,11841457,0,3483430,11837598,0,16176071,14925488,13345941,16308942,15912897,14992052,14000027,9658203,0,16045258,12029569,0,15255482,11108213,0,summer_light
12296348,9269616,0,10255483,13151655,0,11505810,5717567,0,9663868,2037544,0,15455183,13742770,10258080,15456211,14731201,14071472,8404295,13400713,0,14929867,7359822,0,13875639,6835031,0,summer_light
5584479,12620438,0,7752039,12816792,0,6637412,13085103,0,13610669,7688813,0,16309450,16241346,16107454,16176069,16375500,15909055,15376295,14773649,0,16110019,13671832,0,15911101,12221326,0,summer_light
7825256,11575969,0,8485240,10787479,0,4142656,11048345,0,4604232,10129557,0,15455186,14864076,14076101,12626089,14797769,13482425,11832214,9063002,0,15391448,10590358,0,13548987,8613745,0,summer_light
11834016,9464953,0,13743285,11965590,0,13941689,11901338,0,5127508,11112343,0,16046038,14137786,15124935,15651024,15914452,15321803,14260905,10641265,0,15059913,10847879,0,14795458,9857916,0,summer_light
9267294,11965835,0,12425102,13611694,0,5452590,12825781,0,5714733,12164247,0,15914708,15321538,14662830,15320772,14926784,14335415,13337226,15125710,0,15519167,13543065,0,15124416,12489351,0,summer_light
11572105,5980739,0,11967121,13942968,0,0,0,0,4206906,11048342,0,15654878,14468806,13020074,15260632,14535878,13151914,13606565,8210768,0,15259859,10057590,0,14601160,9070182,0,summer_light
5652029,10388866,0,12955050,9006185,0,2102807,12032924,0,12623523,6835533,0,16178656,15519954,14335423,4270386,14465726,10517119,6301998,12943762,0,15456471,6700091,0,13940407,6306879,0,summer_light
12031905,8742267,0,14072510,12558245,0,8416125,12626095,0,13151924,9008257,0,16243163,15914454,15651025,15124684,14005437,12031414,14196144,11431303,0,15125453,11506073,0,14861511,11174039,0,summer_light
13744045,11900301,0,12491662,10253157,0,11311257,2102814,0,1708827,10323075,0,15980497,15388359,14466485,16244442,15980754,15257030,12806011,14328236,0,15453628,12753035,0,15257028,12489096,0,summer_light
